_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.3832542549947964,GO:0006163,M1,1,0,GO Biological Processes,19,purine nucleotide metabolic process,19_GO:0009987 cellular process,-2.3832542549947964,4.714795008912656,3.865157182161274,21160,374,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-0.6637235303552842,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.23993871402691,GO:0019362,M1,1,0,GO Biological Processes,19,pyridine nucleotide metabolic process,19_GO:0009987 cellular process,-2.23993871402691,8.265625,4.396627216602861,21160,128,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.5457842864952129,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.23993871402691,GO:0046496,M1,1,0,GO Biological Processes,19,nicotinamide nucleotide metabolic process,19_GO:0009987 cellular process,-2.23993871402691,8.265625,4.396627216602861,21160,128,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.5457842864952129,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.1498518150908015,GO:0072524,M1,1,0,GO Biological Processes,19,pyridine-containing compound metabolic process,19_GO:0009987 cellular process,-2.1498518150908015,7.666666666666667,4.189799446913095,21160,138,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.4672792601089195,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.0828340999324384,GO:0006006,M1,1,0,GO Biological Processes,19,glucose metabolic process,19_GO:0009987 cellular process,-2.0828340999324384,7.2465753424657535,4.03874109358202,21160,146,60,3,5.0,2.8136571693556887,15275|18597|56421,Hk1|Pdha1|Pfkp,-0.4192684550968614,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.0761383176062926,GO:1901293,M1,1,0,GO Biological Processes,19,nucleoside phosphate biosynthetic process,19_GO:0009987 cellular process,-2.0761383176062926,5.002364066193854,3.6081008258449865,21160,282,60,4,6.666666666666667,3.220305943597653,11964|15275|18597|110446,Atp6v1a|Hk1|Pdha1|Acat1,-0.4136652380812884,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-5.786888104438843,GO:0120035,M1,1,0,GO Biological Processes,19,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-5.786888104438843,5.411764705882353,6.70373605278053,21160,782,60,12,20.0,5.163977794943222,11771|12323|13385|14432|15461|15519|20614|21960|22240|65254|68585|234267,Ap2a1|Camk2b|Dlg4|Gap43|Hras|Hsp90aa1|Snap25|Tnr|Dpysl3|Dpysl5|Rtn4|Gpm6a,-3.104315549456961,0,13,1,1,-5.786888104438843,14.106666666666667,
1,-5.695508071230753,GO:0031344,M1,1,0,GO Biological Processes,19,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-5.695508071230753,5.303258145363409,6.608008537524235,21160,798,60,12,20.0,5.163977794943222,11771|12323|13385|14432|15461|15519|20614|21960|22240|65254|68585|234267,Ap2a1|Camk2b|Dlg4|Gap43|Hras|Hsp90aa1|Snap25|Tnr|Dpysl3|Dpysl5|Rtn4|Gpm6a,-3.0459357763517967,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-3.6647382758606377,GO:0010975,M1,1,0,GO Biological Processes,19,regulation of neuron projection development,19_GO:0032502 developmental process,-3.6647382758606377,4.8811995386389855,5.045080150289331,21160,578,60,8,13.333333333333334,4.388537257362556,11771|12323|13385|20614|21960|22240|65254|68585,Ap2a1|Camk2b|Dlg4|Snap25|Tnr|Dpysl3|Dpysl5|Rtn4,-1.5755683926742197,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-3.5211539692229485,GO:0050905,M1,1,0,GO Biological Processes,19,neuromuscular process,19_GO:0032501 multicellular organismal process,-3.5211539692229485,8.518518518518519,5.796639698865894,21160,207,60,5,8.333333333333334,3.568120160740314,12323|13385|15519|17754|21960,Camk2b|Dlg4|Hsp90aa1|Map1a|Tnr,-1.4756044468446403,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.897613455791079,GO:0050885,M1,1,0,GO Biological Processes,19,neuromuscular process controlling balance,19_GO:0032501 multicellular organismal process,-2.897613455791079,14.106666666666667,6.063425561845131,21160,75,60,3,5.0,2.8136571693556887,12323|13385|21960,Camk2b|Dlg4|Tnr,-1.0666210683513742,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.8182024338072265,GO:0051129,M1,1,0,GO Biological Processes,19,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.8182024338072265,3.6263924592973438,3.980228357058492,21160,778,60,8,13.333333333333334,4.388537257362556,13385|17754|20910|21960|22240|22334|65254|68585,Dlg4|Map1a|Stxbp1|Tnr|Dpysl3|Vdac2|Dpysl5|Rtn4,-1.0045526021136142,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.661289936847102,GO:0050767,M1,1,0,GO Biological Processes,19,regulation of neurogenesis,19_GO:0032502 developmental process,-2.661289936847102,4.473572938689218,4.074179907666044,21160,473,60,6,10.0,3.872983346207417,12323|13385|21960|65254|68585|104015,Camk2b|Dlg4|Tnr|Dpysl5|Rtn4|Synj1,-0.8874845017488543,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.540142747386387,GO:0048814,M1,1,0,GO Biological Processes,19,regulation of dendrite morphogenesis,19_GO:0032502 developmental process,-2.540142747386387,10.58,5.120569823186961,21160,100,60,3,5.0,2.8136571693556887,12323|13385|65254,Camk2b|Dlg4|Dpysl5,-0.7910041958556339,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.453783695257156,GO:0031345,M1,1,0,GO Biological Processes,19,negative regulation of cell projection organization,19_GO:0048519 negative regulation of biological process,-2.453783695257156,6.412121212121212,4.303011266992053,21160,220,60,4,6.666666666666667,3.220305943597653,21960|22240|65254|68585,Tnr|Dpysl3|Dpysl5|Rtn4,-0.7214068602494741,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.3051832278955753,GO:0010720,M1,1,0,GO Biological Processes,19,positive regulation of cell development,19_GO:0032502 developmental process,-2.3051832278955753,3.7853309481216457,3.558938836979135,21160,559,60,6,10.0,3.872983346207417,12323|13385|14683|15519|68585|104015,Camk2b|Dlg4|Gnas|Hsp90aa1|Rtn4|Synj1,-0.5930554293519773,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.2249360359325836,GO:0051960,M1,1,0,GO Biological Processes,19,regulation of nervous system development,19_GO:0032502 developmental process,-2.2249360359325836,3.6419965576592084,3.443421183452017,21160,581,60,6,10.0,3.872983346207417,12323|13385|21960|65254|68585|104015,Camk2b|Dlg4|Tnr|Dpysl5|Rtn4|Synj1,-0.5319537939489374,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-2.0828340999324384,GO:0050773,M1,1,0,GO Biological Processes,19,regulation of dendrite development,19_GO:0032502 developmental process,-2.0828340999324384,7.2465753424657535,4.03874109358202,21160,146,60,3,5.0,2.8136571693556887,12323|13385|65254,Camk2b|Dlg4|Dpysl5,-0.4192684550968614,0,13,0,0,-5.786888104438843,14.106666666666667,
1,-5.566331626833547,R-MMU-8953897,M1,1,0,Reactome Gene Sets,6,Cellular responses to stimuli,,-5.566331626833547,6.494782074892573,6.917029358226036,21160,543,60,10,16.666666666666668,4.811252243246882,11964|12322|12323|13424|14672|14682|14683|15519|22152|108664,Atp6v1a|Camk2a|Camk2b|Dync1h1|Gna11|Gnaq|Gnas|Hsp90aa1|Tubb3|Atp6v1h,-2.9474281517210423,0,14,1,1,-5.566331626833547,24.045454545454547,
1,-3.769046246085714,mmu04145,M1,1,0,KEGG Pathway,24,Phagosome - Mus musculus (house mouse),,-3.769046246085714,9.635701275045538,6.256528589818066,21160,183,60,5,8.333333333333334,3.568120160740314,11964|13424|19349|22152|108664,Atp6v1a|Dync1h1|Rab7|Tubb3|Atp6v1h,-1.6528181301652598,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-3.5779796172922556,mmu04962,M1,1,0,KEGG Pathway,24,Vasopressin-regulated water reabsorption - Mus musculus (house mouse),,-3.5779796172922556,24.045454545454547,8.159954871745363,21160,44,60,3,5.0,2.8136571693556887,13424|14683|18195,Dync1h1|Gnas|Nsf,-1.5142805526479861,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-3.4129905640372176,R-MMU-3371497,M1,1,0,Reactome Gene Sets,6,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,,-3.4129905640372176,21.16,7.6105033263644986,21160,50,60,3,5.0,2.8136571693556887,13424|15519|22152,Dync1h1|Hsp90aa1|Tubb3,-1.413085502168955,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-3.393051379212606,R-MMU-2262752,M1,1,0,Reactome Gene Sets,6,Cellular responses to stress,,-3.393051379212606,5.143055555555555,4.896075150512212,21160,480,60,7,11.666666666666666,4.144384867012947,11964|12322|12323|13424|15519|22152|108664,Atp6v1a|Camk2a|Camk2b|Dync1h1|Hsp90aa1|Tubb3|Atp6v1h,-1.4026149470305405,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-3.1323480459539454,mmu05132,M1,1,0,KEGG Pathway,24,Salmonella infection - Mus musculus (house mouse),,-3.1323480459539454,6.997354497354498,5.107233473776446,21160,252,60,5,8.333333333333334,3.568120160740314,13424|15461|15519|19349|22152,Dync1h1|Hras|Hsp90aa1|Rab7|Tubb3,-1.216344868805892,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.9890341171082313,R-MMU-194315,M1,1,0,Reactome Gene Sets,6,Signaling by Rho GTPases,,-2.9890341171082313,4.392645314353499,4.346864035471369,21160,562,60,7,11.666666666666666,4.144384867012947,12709|13385|13424|14674|15519|19349|22152,Ckb|Dlg4|Dync1h1|Gna13|Hsp90aa1|Rab7|Tubb3,-1.1199953282145358,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.931571151590599,R-MMU-9663891,M1,1,0,Reactome Gene Sets,6,Selective autophagy,,-2.931571151590599,14.493150684931507,6.15813730947851,21160,73,60,3,5.0,2.8136571693556887,13424|22152|22334,Dync1h1|Tubb3|Vdac2,-1.085855507330188,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.9228426606362032,R-MMU-9716542,M1,1,0,Reactome Gene Sets,6,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2.9228426606362032,4.278451761987291,4.257790948376269,21160,577,60,7,11.666666666666666,4.144384867012947,12709|13385|13424|14674|15519|19349|22152,Ckb|Dlg4|Dync1h1|Gna13|Hsp90aa1|Rab7|Tubb3,-1.080442257527269,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.7411697510300894,R-MMU-380320,M1,1,0,Reactome Gene Sets,6,Recruitment of NuMA to mitotic centrosomes,,-2.7411697510300894,12.447058823529412,5.63899296252049,21160,85,60,3,5.0,2.8136571693556887,13424|15519|22152,Dync1h1|Hsp90aa1|Tubb3,-0.9456812197855068,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.6564978153046326,R-MMU-6807878,M1,1,0,Reactome Gene Sets,6,COPI-mediated anterograde transport,,-2.6564978153046326,11.626373626373626,5.417086658731696,21160,91,60,3,5.0,2.8136571693556887,13424|18195|22152,Dync1h1|Nsf|Tubb3,-0.8841001431307752,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.2879353679694567,R-MMU-8856688,M1,1,0,Reactome Gene Sets,6,Golgi-to-ER retrograde transport,,-2.2879353679694567,8.601626016260163,4.508676945842974,21160,123,60,3,5.0,2.8136571693556887,13424|18195|22152,Dync1h1|Nsf|Tubb3,-0.5770292143436399,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.2588860822678365,R-MMU-1632852,M1,1,0,Reactome Gene Sets,6,Macroautophagy,,-2.2588860822678365,8.396825396825397,4.440702426007706,21160,126,60,3,5.0,2.8136571693556887,13424|22152|22334,Dync1h1|Tubb3|Vdac2,-0.557480216819336,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.2588860822678365,R-MMU-9612973,M1,1,0,Reactome Gene Sets,6,Autophagy,,-2.2588860822678365,8.396825396825397,4.440702426007706,21160,126,60,3,5.0,2.8136571693556887,13424|22152|22334,Dync1h1|Tubb3|Vdac2,-0.557480216819336,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.192282171536189,R-MMU-446203,M1,1,0,Reactome Gene Sets,6,Asparagine N-linked glycosylation,,-2.192282171536189,5.404853128991061,3.8183074937206096,21160,261,60,4,6.666666666666667,3.220305943597653,13424|15275|18195|22152,Dync1h1|Hk1|Nsf|Tubb3,-0.5039572876652156,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-2.0909853695247476,R-MMU-199977,M1,1,0,Reactome Gene Sets,6,ER to Golgi Anterograde Transport,,-2.0909853695247476,7.296551724137931,4.056991016829658,21160,145,60,3,5.0,2.8136571693556887,13424|18195|22152,Dync1h1|Nsf|Tubb3,-0.4252263135525157,0,14,0,0,-5.566331626833547,24.045454545454547,
1,-5.480141868215918,GO:0048259,M1,1,0,GO Biological Processes,19,regulation of receptor-mediated endocytosis,19_GO:0051179 localization,-5.480141868215918,14.694444444444445,8.792909464327673,21160,144,60,6,10.0,3.872983346207417,11771|13385|14251|18195|26562|104015,Ap2a1|Dlg4|Flot1|Nsf|Ncdn|Synj1,-2.8898835745529436,0,15,1,1,-5.480141868215918,18.56140350877193,
1,-5.132585757633498,GO:0002090,M1,1,0,GO Biological Processes,19,regulation of receptor internalization,19_GO:0051179 localization,-5.132585757633498,18.56140350877193,9.147917926625027,21160,95,60,5,8.333333333333334,3.568120160740314,13385|14251|18195|26562|104015,Dlg4|Flot1|Nsf|Ncdn|Synj1,-2.622855670136966,0,15,0,0,-5.480141868215918,18.56140350877193,
1,-5.0102996371426745,GO:0060627,M1,1,0,GO Biological Processes,19,regulation of vesicle-mediated transport,19_GO:0051179 localization,-5.0102996371426745,5.615711252653928,6.261592397591702,21160,628,60,10,16.666666666666668,4.811252243246882,11771|11938|13385|14251|18195|19349|20910|26562|72961|104015,Ap2a1|Atp2a2|Dlg4|Flot1|Nsf|Rab7|Stxbp1|Ncdn|Slc17a7|Synj1,-2.5541234595278697,0,15,0,0,-5.480141868215918,18.56140350877193,
1,-4.220759875937654,GO:0030100,M1,1,0,GO Biological Processes,19,regulation of endocytosis,19_GO:0051179 localization,-4.220759875937654,7.013257575757575,6.066635974008363,21160,352,60,7,11.666666666666666,4.144384867012947,11771|13385|14251|18195|26562|72961|104015,Ap2a1|Dlg4|Flot1|Nsf|Ncdn|Slc17a7|Synj1,-1.9694678647143742,0,15,0,0,-5.480141868215918,18.56140350877193,
1,-3.0780695916887844,GO:0048260,M1,1,0,GO Biological Processes,19,positive regulation of receptor-mediated endocytosis,19_GO:0051179 localization,-3.0780695916887844,16.276923076923076,6.577862214500314,21160,65,60,3,5.0,2.8136571693556887,11771|18195|104015,Ap2a1|Nsf|Synj1,-1.1793254199822367,0,15,0,0,-5.480141868215918,18.56140350877193,
1,-2.948765101217533,GO:0022411,M1,1,0,GO Biological Processes,19,cellular component disassembly,19_GO:0009987 cellular process,-2.948765101217533,6.365824308062575,4.793600706402765,21160,277,60,5,8.333333333333334,3.568120160740314,11938|14251|18195|104015|235072,Atp2a2|Flot1|Nsf|Synj1|Septin7,-1.092682342697502,0,15,0,0,-5.480141868215918,18.56140350877193,
1,-2.610210370593878,GO:0045807,M1,1,0,GO Biological Processes,19,positive regulation of endocytosis,19_GO:0051179 localization,-2.610210370593878,7.0887772194304866,4.601851394757709,21160,199,60,4,6.666666666666667,3.220305943597653,11771|14251|18195|104015,Ap2a1|Flot1|Nsf|Synj1,-0.8461647727847865,0,15,0,0,-5.480141868215918,18.56140350877193,
1,-2.0747447099502963,GO:0032984,M1,1,0,GO Biological Processes,19,protein-containing complex disassembly,19_GO:0009987 cellular process,-2.0747447099502963,7.197278911564626,4.020662748248208,21160,147,60,3,5.0,2.8136571693556887,11938|18195|104015,Atp2a2|Nsf|Synj1,-0.4133614540383525,0,15,0,0,-5.480141868215918,18.56140350877193,
1,-5.26218569252132,GO:0060996,M1,1,0,GO Biological Processes,19,dendritic spine development,19_GO:0032502 developmental process,-5.26218569252132,34.40650406504065,11.417427167954788,21160,41,60,4,6.666666666666667,3.220305943597653,12322|13385|18163|235072,Camk2a|Dlg4|Ctnnd2|Septin7,-2.7401922304168718,0,16,1,1,-5.26218569252132,50.38095238095238,
1,-4.716436405827266,GO:0106027,M1,1,0,GO Biological Processes,19,neuron projection organization,19_GO:0009987 cellular process,-4.716436405827266,25.190476190476193,9.665804542294113,21160,56,60,4,6.666666666666667,3.220305943597653,13385|17754|18163|235072,Dlg4|Map1a|Ctnnd2|Septin7,-2.3405709794010554,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-4.556001061736654,GO:0060997,M1,1,0,GO Biological Processes,19,dendritic spine morphogenesis,19_GO:0032502 developmental process,-4.556001061736654,50.38095238095238,12.07282363922816,21160,21,60,3,5.0,2.8136571693556887,13385|18163|235072,Dlg4|Ctnnd2|Septin7,-2.2230638358522548,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-4.134438253918347,GO:0016358,M1,1,0,GO Biological Processes,19,dendrite development,19_GO:0032502 developmental process,-4.134438253918347,11.525054466230937,6.967388325006418,21160,153,60,5,8.333333333333334,3.568120160740314,12322|13385|17754|18163|235072,Camk2a|Dlg4|Map1a|Ctnnd2|Septin7,-1.9095086002602786,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-4.083301067734629,GO:0048813,M1,1,0,GO Biological Processes,19,dendrite morphogenesis,19_GO:0032502 developmental process,-4.083301067734629,17.415637860082306,7.893275059203993,21160,81,60,4,6.666666666666667,3.220305943597653,12322|13385|18163|235072,Camk2a|Dlg4|Ctnnd2|Septin7,-1.8701629388061187,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-3.7017415116813863,GO:0097061,M1,1,0,GO Biological Processes,19,dendritic spine organization,19_GO:0009987 cellular process,-3.7017415116813863,26.45,8.591179483368157,21160,40,60,3,5.0,2.8136571693556887,13385|18163|235072,Dlg4|Ctnnd2|Septin7,-1.6067026948308702,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-3.1963148245823967,GO:0099173,M1,1,0,GO Biological Processes,19,postsynapse organization,19_GO:0009987 cellular process,-3.1963148245823967,10.222222222222223,5.795889234896448,21160,138,60,4,6.666666666666667,3.220305943597653,13385|18163|50997|235072,Dlg4|Ctnnd2|Mpp2|Septin7,-1.2623382764224425,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-3.020311666170663,GO:0050808,M1,1,0,GO Biological Processes,19,synapse organization,19_GO:0009987 cellular process,-3.020311666170663,5.263681592039801,4.602428009535763,21160,402,60,6,10.0,3.872983346207417,13385|18163|21960|50997|234267|235072,Dlg4|Ctnnd2|Tnr|Mpp2|Gpm6a|Septin7,-1.1399725571468395,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-2.098316853132623,GO:0034330,M1,1,0,GO Biological Processes,19,cell junction organization,19_GO:0009987 cellular process,-2.098316853132623,3.423948220064725,3.2612056059943835,21160,618,60,6,10.0,3.872983346207417,13385|18163|21960|50997|234267|235072,Dlg4|Ctnnd2|Tnr|Mpp2|Gpm6a|Septin7,-0.4314569233595049,0,16,0,0,-5.26218569252132,50.38095238095238,
1,-5.099906153394309,mmu05022,M1,1,0,KEGG Pathway,24,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),,-5.099906153394309,6.598752598752599,6.6234004836985045,21160,481,60,9,15.0,4.6097722286464435,11938|12322|12323|13385|14682|15461|22152|22201|22334,Atp2a2|Camk2a|Camk2b|Dlg4|Gnaq|Hras|Tubb3|Uba1|Vdac2,-2.61570125217926,0,17,1,1,-5.099906153394309,12.30232558139535,
1,-5.036215527008798,mmu04022,M1,1,0,KEGG Pathway,24,cGMP-PKG signaling pathway - Mus musculus (house mouse),,-5.036215527008798,12.30232558139535,7.9364900515821635,21160,172,60,6,10.0,3.872983346207417,11938|14672|14674|14682|22334|98660,Atp2a2|Gna11|Gna13|Gnaq|Vdac2|Atp1a2,-2.5662510649083594,0,17,0,0,-5.099906153394309,12.30232558139535,
1,-3.9497324378077625,mmu05010,M1,1,0,KEGG Pathway,24,Alzheimer disease - Mus musculus (house mouse),,-3.9497324378077625,6.346186803770351,5.675082694120641,21160,389,60,7,11.666666666666666,4.144384867012947,11938|14682|15461|20168|22152|22334|68585,Atp2a2|Gnaq|Hras|Rtn3|Tubb3|Vdac2|Rtn4,-1.7807979713713056,0,17,0,0,-5.099906153394309,12.30232558139535,
1,-2.1242267987707244,mmu05017,M1,1,0,KEGG Pathway,24,Spinocerebellar ataxia - Mus musculus (house mouse),,-2.1242267987707244,7.50354609929078,4.131766033558474,21160,141,60,3,5.0,2.8136571693556887,11938|14682|22334,Atp2a2|Gnaq|Vdac2,-0.4507023727662396,0,17,0,0,-5.099906153394309,12.30232558139535,
1,-4.882807356543133,GO:0006839,M1,1,0,GO Biological Processes,19,mitochondrial transport,19_GO:0051179 localization,-4.882807356543133,11.562841530054644,7.652733451245511,21160,183,60,6,10.0,3.872983346207417,12322|12799|15519|15525|18674|22334,Camk2a|Cnp|Hsp90aa1|Hspa4|Slc25a3|Vdac2,-2.4618293266571314,0,18,1,1,-4.882807356543133,17.93220338983051,
1,-4.8411776423281765,GO:0007006,M1,1,0,GO Biological Processes,19,mitochondrial membrane organization,19_GO:0009987 cellular process,-4.8411776423281765,16.17737003058104,8.471403591029581,21160,109,60,5,8.333333333333334,3.568120160740314,12322|12799|15519|15525|22334,Camk2a|Cnp|Hsp90aa1|Hspa4|Vdac2,-2.4361539871607527,0,18,0,0,-4.882807356543133,17.93220338983051,
1,-3.201108791493378,GO:0046902,M1,1,0,GO Biological Processes,19,regulation of mitochondrial membrane permeability,19_GO:0051179 localization,-3.201108791493378,17.93220338983051,6.944962906530938,21160,59,60,3,5.0,2.8136571693556887,12322|12799|22334,Camk2a|Cnp|Vdac2,-1.2650885008234374,0,18,0,0,-4.882807356543133,17.93220338983051,
1,-2.8646077974800566,GO:0090559,M1,1,0,GO Biological Processes,19,regulation of membrane permeability,19_GO:0065007 biological regulation,-2.8646077974800566,13.74025974025974,5.972269639012645,21160,77,60,3,5.0,2.8136571693556887,12322|12799|22334,Camk2a|Cnp|Vdac2,-1.0400022087017524,0,18,0,0,-4.882807356543133,17.93220338983051,
1,-2.1143983739236356,GO:0007005,M1,1,0,GO Biological Processes,19,mitochondrion organization,19_GO:0009987 cellular process,-2.1143983739236356,4.062980030721967,3.438058404716799,21160,434,60,5,8.333333333333334,3.568120160740314,12322|12799|15519|15525|22334,Camk2a|Cnp|Hsp90aa1|Hspa4|Vdac2,-0.44421897972081037,0,18,0,0,-4.882807356543133,17.93220338983051,
1,-4.775270935693035,GO:0050803,M1,1,0,GO Biological Processes,19,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-4.775270935693035,7.035743973399834,6.507014104469564,21160,401,60,8,13.333333333333334,4.388537257362556,12323|13385|14674|20614|68585|72961|234267|235604,Camk2b|Dlg4|Gna13|Snap25|Rtn4|Slc17a7|Gpm6a|Camkv,-2.3821465038253193,0,19,1,1,-4.775270935693035,7.035743973399834,
1,-3.922208290398967,GO:0050807,M1,1,0,GO Biological Processes,19,regulation of synapse organization,19_GO:0050789 regulation of biological process,-3.922208290398967,6.281594571670907,5.635811010498226,21160,393,60,7,11.666666666666666,4.144384867012947,12323|13385|14674|20614|68585|234267|235604,Camk2b|Dlg4|Gna13|Snap25|Rtn4|Gpm6a|Camkv,-1.7671960478366073,0,19,0,0,-4.775270935693035,7.035743973399834,
1,-2.727405150468306,GO:1901888,M1,1,0,GO Biological Processes,19,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.727405150468306,5.669882100750269,4.424105377545197,21160,311,60,5,8.333333333333334,3.568120160740314,13385|14251|14674|20614|68585,Dlg4|Flot1|Gna13|Snap25|Rtn4,-0.9355561254808015,0,19,0,0,-4.775270935693035,7.035743973399834,
1,-2.5335095863435106,GO:0051963,M1,1,0,GO Biological Processes,19,regulation of synapse assembly,19_GO:0032502 developmental process,-2.5335095863435106,6.749601275917065,4.454412780643997,21160,209,60,4,6.666666666666667,3.220305943597653,13385|14674|20614|68585,Dlg4|Gna13|Snap25|Rtn4,-0.7857011874051046,0,19,0,0,-4.775270935693035,7.035743973399834,
1,-2.0708621171097272,GO:0022604,M1,1,0,GO Biological Processes,19,regulation of cell morphogenesis,19_GO:0032502 developmental process,-2.0708621171097272,4.984687868080094,3.598615502497515,21160,283,60,4,6.666666666666667,3.220305943597653,12323|13385|14674|235072,Camk2b|Dlg4|Gna13|Septin7,-0.4105659568389975,0,19,0,0,-4.775270935693035,7.035743973399834,
1,-4.7597426816377055,GO:0050890,M1,1,0,GO Biological Processes,19,cognition,19_GO:0032501 multicellular organismal process,-4.7597426816377055,7.000827129859388,6.485796427277308,21160,403,60,8,13.333333333333334,4.388537257362556,14683|17754|18163|20614|21960|72961|98660|104015,Gnas|Map1a|Ctnnd2|Snap25|Tnr|Slc17a7|Atp1a2|Synj1,-2.3782001223198046,0,20,1,1,-4.7597426816377055,48.09090909090909,
1,-4.5921110268334875,GO:0007612,M1,1,0,GO Biological Processes,19,learning,19_GO:0032501 multicellular organismal process,-4.5921110268334875,10.271844660194175,7.130964166532496,21160,206,60,6,10.0,3.872983346207417,17754|18163|20614|21960|98660|104015,Map1a|Ctnnd2|Snap25|Tnr|Atp1a2|Synj1,-2.254034161296677,0,20,0,0,-4.7597426816377055,48.09090909090909,
1,-4.493208858973551,GO:0035641,M1,1,0,GO Biological Processes,19,locomotory exploration behavior,19_GO:0032501 multicellular organismal process,-4.493208858973551,48.09090909090909,11.78415469562163,21160,22,60,3,5.0,2.8136571693556887,13385|21960|98660,Dlg4|Tnr|Atp1a2,-2.1753353795250274,0,20,0,0,-4.7597426816377055,48.09090909090909,
1,-4.18228589827175,GO:0007611,M1,1,0,GO Biological Processes,19,learning or memory,19_GO:0032501 multicellular organismal process,-4.18228589827175,6.9150326797385615,6.0104949795700655,21160,357,60,7,11.666666666666666,4.144384867012947,17754|18163|20614|21960|72961|98660|104015,Map1a|Ctnnd2|Snap25|Tnr|Slc17a7|Atp1a2|Synj1,-1.9411190457429957,0,20,0,0,-4.7597426816377055,48.09090909090909,
1,-3.4129905640372176,GO:0035640,M1,1,0,GO Biological Processes,19,exploration behavior,19_GO:0032501 multicellular organismal process,-3.4129905640372176,21.16,7.6105033263644986,21160,50,60,3,5.0,2.8136571693556887,13385|21960|98660,Dlg4|Tnr|Atp1a2,-1.413085502168955,0,20,0,0,-4.7597426816377055,48.09090909090909,
1,-3.2939255716385927,GO:0008306,M1,1,0,GO Biological Processes,19,associative learning,19_GO:0032501 multicellular organismal process,-3.2939255716385927,10.851282051282052,6.007956231516007,21160,130,60,4,6.666666666666667,3.220305943597653,17754|20614|21960|98660,Map1a|Snap25|Tnr|Atp1a2,-1.3282346103014318,0,20,0,0,-4.7597426816377055,48.09090909090909,
